problem,algorithm,metric,direction,n_runs,median,iqr,mean,std,min,max,n_unsupported,n_failed
ZDT1,MOSADE_no_restart,gd,lower,31,0.00016499793507526793,1.7640980502023866e-05,0.00025779510051841706,0.0003770902610102016,0.00014035524808430944,0.0021568553027708414,0,0
ZDT1,MOSADE_no_restart,spread,lower,31,0.13741046471514437,0.016396602891144363,0.1616346157597178,0.08583501721359042,0.1196768197756191,0.5704259365381853,0,0
ZDT1,MOSADE_no_restart,time_s,lower,31,557.1903040000034,18.75589685000159,550.5927413999997,29.62281136319731,415.71873490000144,576.5470299000008,0,0
ZDT3,MOSADE,hv,higher,31,7.805978601379113,4.2018847729252684e-05,7.805971416294473,3.90042661494211e-05,7.805878116878194,7.806051237167887,0,0
ZDT3,MOSADE,igd,lower,31,0.0022660470897209253,3.2213716951600205e-05,0.002263798869809462,2.2853380342953814e-05,0.0022066981243694934,0.0022996446575509174,0,0
ZDT3,MOSADE,igd_plus,lower,31,0.0006578744792670224,2.5486884804762247e-05,0.0006596051771374064,2.083307676444511e-05,0.000623142549690242,0.0007100166914175021,0,0
ZDT3,MOSADE,gd,lower,31,0.00011910571773054997,0.0002024763566137138,0.0013918136499311514,0.0031823423027400716,0.00010493287320037921,0.011523616645422624,0,0
ZDT3,MOSADE,spread,lower,31,0.4824793296875182,0.025668861083559924,0.5604684328462436,0.19905298268172733,0.46129776749891693,1.1203550176089907,0,0
ZDT3,MOSADE,time_s,lower,31,437.8246775000007,8.479327149994788,433.94603104838603,23.415414405209436,315.0655224999937,451.0374519000179,0,0
ZDT3,MOSADE_no_restart,hv,higher,31,7.806017058769419,4.97937205832244e-05,7.806011460679336,4.969519032028479e-05,7.805817110614559,7.8060731016254925,0,0
ZDT3,MOSADE_no_restart,igd,lower,31,0.002249151202198752,2.2950338827414356e-05,0.002246945716563079,1.812460228725987e-05,0.0022145754282807215,0.0022858273744907134,0,0
ZDT3,MOSADE_no_restart,igd_plus,lower,31,0.0006432162683954472,2.235990225247955e-05,0.0006440332965509566,1.5817458348212128e-05,0.0005989237435522619,0.0006720736892068493,0,0
ZDT3,MOSADE_no_restart,gd,lower,31,0.00011879490516047901,2.3229675973598078e-05,0.0006083145558457278,0.001872457875926542,0.00010746714758035384,0.008369437947984391,0,0
ZDT3,MOSADE_no_restart,spread,lower,31,0.4643687554802857,0.012706006031053096,0.5008634681821321,0.1377966988302815,0.45494880446471014,1.0432786933055977,0,0
ZDT3,MOSADE_no_restart,time_s,lower,31,463.12568270001793,14.752976149975439,459.2080631774208,23.919495599934976,340.5865155000065,479.45840500001214,0,0
