result_dir,problem,algorithm,seed,run_dir,status,status_reason,n_evals,n_solutions,n_feasible_final,feasibility_ratio,pf_source,hv,igd,igd_plus,gd,spread,time_s
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,829139639,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_012,ok,,300055,182,182,1.0,archive,110917.05619529108,0.03212607606334628,0.02264442934972817,0.0008905626981206115,0.017227504974025976,288.6679738000021
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,2545567356,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_013,ok,,300064,182,182,1.0,archive,110916.7371145783,0.03169311083122115,0.022254806644889727,0.0009129745146897858,0.016555847927112816,303.1606967999978
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,2718398101,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_014,ok,,300046,182,182,1.0,archive,110914.68740237974,0.032955126347500044,0.023175622115872548,0.000957064643583487,0.01662304496915582,304.1984891000029
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,176092387,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_015,ok,,300037,182,182,1.0,archive,110913.7918806089,0.0335763597438975,0.024020550568959513,0.0009528937149447487,0.018697498226561606,291.4754075999954
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,3528048386,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_016,ok,,300064,182,182,1.0,archive,110918.61804772542,0.03247680910318827,0.022539532421289372,0.0009343146491783451,0.01798207823578241,308.00114219999523
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,569531098,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_017,ok,,300055,182,182,1.0,archive,110914.45999899154,0.03300960221340696,0.023159530203616285,0.0009109072167530627,0.015444168691184158,298.2745842000004
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,1337295874,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_018,ok,,300046,182,182,1.0,archive,110917.4789316774,0.03268143374847631,0.023077388575114058,0.0009521892990806837,0.017732354984679375,298.2598650999935
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,612016888,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_019,ok,,300037,182,182,1.0,archive,110917.99145027799,0.031169766517909325,0.02197869652392072,0.0008515467365362659,0.016627269167901144,291.17708129999664
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,232150720,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_020,ok,,300064,182,182,1.0,archive,110911.67923501733,0.03177725257292374,0.02232667117801705,0.0009059969300305714,0.017935816960120227,304.7604296999998
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,2324106676,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_021,ok,,300055,182,182,1.0,archive,110916.29551993828,0.03432312701487287,0.024709215806674654,0.0009217757613360948,0.01705436131624934,294.96290079999744
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,1658700540,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_022,ok,,300046,182,182,1.0,archive,110915.86552181955,0.032458097039334464,0.022776399710093136,0.0009526204017431126,0.01885463511311816,296.9758798999974
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,609942288,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_023,ok,,300064,182,182,1.0,archive,110917.96964868977,0.03284337956399297,0.0230213368144916,0.0008357574105523208,0.016640330770747138,288.38357769999857
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,3405943863,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_024,ok,,300046,182,182,1.0,archive,110914.23065382516,0.03169516865548861,0.022057874664599006,0.0009169785231692561,0.016861337575871483,296.9294512999986
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,2257503667,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_025,ok,,300046,182,182,1.0,archive,110907.16666826807,0.033297837903140004,0.0244658309026885,0.0010317494038370322,0.015511467336416757,314.38430629999493
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,4018327298,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_026,ok,,300055,182,182,1.0,archive,110915.46290292873,0.0326067020680379,0.022675982594429663,0.000882921502163825,0.017458952206109574,306.3784592999946
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,2224437599,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_027,ok,,300046,182,182,1.0,archive,110909.45980791871,0.03233450288807739,0.022716832318768174,0.0008832927149482492,0.015362188462770704,301.6666387000005
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,168388230,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_028,ok,,300046,182,182,1.0,archive,110908.90388870287,0.032447811189818085,0.023590570282934216,0.0009482997221050761,0.01706444884701438,301.189137399997
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,911875363,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_029,ok,,300055,182,182,1.0,archive,110916.70043432672,0.0317511368395354,0.023315239558989037,0.0009067888169488019,0.016697121821582755,302.435759699998
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE,3699796293,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE/run_030,ok,,300046,182,182,1.0,archive,110912.23625215156,0.03176382270612748,0.022613297590942164,0.0008953820411980085,0.017575149464816055,232.13233230000333
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,2684470948,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_000,ok,,300046,182,182,1.0,archive,110917.19094131682,0.031988944719873846,0.02221949721641537,0.0008159610319232326,0.017748099534045124,290.70403980000265
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,4091952314,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_001,ok,,300073,182,182,1.0,archive,110916.72319102866,0.031236666887606027,0.02244233224770337,0.0009679374366767944,0.016708344600923446,311.79764749999595
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,233227757,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_002,ok,,300064,182,182,1.0,archive,110914.78165058616,0.03178336568056168,0.02205378795946351,0.0008447185893464601,0.015518353006093739,300.6418351999964
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,3276785861,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_003,ok,,300055,182,182,1.0,archive,110914.43242168512,0.03168164030185045,0.022113996793261804,0.0008682953969009877,0.016864928073106793,288.19934040000226
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,3644269654,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_004,ok,,300064,182,182,1.0,archive,110917.94326085126,0.03254838216394443,0.02274204997806733,0.0009210693030565257,0.016267131024728966,300.5862785999998
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,1206282609,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_005,ok,,300064,182,182,1.0,archive,110918.01716255717,0.03127695292946233,0.021702245066588445,0.0008473886963666355,0.01655488696772791,315.13388940000004
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,3543069911,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_006,ok,,300055,182,182,1.0,archive,110918.90260840488,0.03175457243275749,0.02245716663425383,0.0009631498944986693,0.017865907883863996,291.42167679999693
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,3479688010,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_007,ok,,300046,182,182,1.0,archive,110918.09328065866,0.03446269769561381,0.024254135892575156,0.0009572391568800463,0.015802170383049964,308.2846222999942
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,877132087,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_008,ok,,300064,182,182,1.0,archive,110917.57066837502,0.03160170034039035,0.022077639764383677,0.0008686422467785126,0.01894334139889428,295.37810940000054
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,1244265337,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_009,ok,,300064,182,182,1.0,archive,110916.78072358931,0.03264406298225502,0.02257904544565862,0.0009389040929658787,0.01602651563863049,290.3486525000044
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,2740186692,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_010,ok,,300046,182,182,1.0,archive,110918.03684593266,0.03119537077100209,0.022029084016585338,0.0008509331498293382,0.017134204560658686,302.1274301999947
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,3884972972,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_011,ok,,300055,182,182,1.0,archive,110915.81955053359,0.033603471811343814,0.023793270753372623,0.0008856483082796111,0.018071129026465346,285.67199069999333
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,829139639,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_012,ok,,300055,182,182,1.0,archive,110917.05619529108,0.03212607606334628,0.02264442934972817,0.0008905626981206115,0.017227504974025976,291.19565200000216
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,2545567356,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_013,ok,,300064,182,182,1.0,archive,110916.7371145783,0.03169311083122115,0.022254806644889727,0.0009129745146897858,0.016555847927112816,309.8136344999948
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,2718398101,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_014,ok,,300046,182,182,1.0,archive,110914.68740237974,0.032955126347500044,0.023175622115872548,0.000957064643583487,0.01662304496915582,303.07104719999916
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,176092387,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_015,ok,,300037,182,182,1.0,archive,110913.7918806089,0.0335763597438975,0.024020550568959513,0.0009528937149447487,0.018697498226561606,290.6542982999963
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,3528048386,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_016,ok,,300064,182,182,1.0,archive,110918.61804772542,0.03247680910318827,0.022539532421289372,0.0009343146491783451,0.01798207823578241,309.9578866000011
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,569531098,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_017,ok,,300055,182,182,1.0,archive,110914.45999899154,0.03300960221340696,0.023159530203616285,0.0009109072167530627,0.015444168691184158,300.31731020000007
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,1337295874,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_018,ok,,300046,182,182,1.0,archive,110917.4789316774,0.03268143374847631,0.023077388575114058,0.0009521892990806837,0.017732354984679375,300.0785625999997
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,612016888,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_019,ok,,300037,182,182,1.0,archive,110917.99145027799,0.031169766517909325,0.02197869652392072,0.0008515467365362659,0.016627269167901144,295.93701560000045
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,232150720,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_020,ok,,300064,182,182,1.0,archive,110911.67923501733,0.03177725257292374,0.02232667117801705,0.0009059969300305714,0.017935816960120227,306.8121742000003
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,2324106676,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_021,ok,,300055,182,182,1.0,archive,110916.29551993828,0.03432312701487287,0.024709215806674654,0.0009217757613360948,0.01705436131624934,294.78926830000273
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,1658700540,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_022,ok,,300046,182,182,1.0,archive,110915.86552181955,0.032458097039334464,0.022776399710093136,0.0009526204017431126,0.01885463511311816,298.2996823000067
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,609942288,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_023,ok,,300064,182,182,1.0,archive,110917.96964868977,0.03284337956399297,0.0230213368144916,0.0008357574105523208,0.016640330770747138,292.34578260000126
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,3405943863,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_024,ok,,300046,182,182,1.0,archive,110914.23065382516,0.03169516865548861,0.022057874664599006,0.0009169785231692561,0.016861337575871483,298.5463779999991
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,2257503667,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_025,ok,,300046,182,182,1.0,archive,110907.16666826807,0.033297837903140004,0.0244658309026885,0.0010317494038370322,0.015511467336416757,313.3770390999998
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,4018327298,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_026,ok,,300055,182,182,1.0,archive,110915.46290292873,0.0326067020680379,0.022675982594429663,0.000882921502163825,0.017458952206109574,305.99221700000635
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,2224437599,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_027,ok,,300046,182,182,1.0,archive,110909.45980791871,0.03233450288807739,0.022716832318768174,0.0008832927149482492,0.015362188462770704,301.2074838999979
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,168388230,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_028,ok,,300046,182,182,1.0,archive,110908.90388870287,0.032447811189818085,0.023590570282934216,0.0009482997221050761,0.01706444884701438,304.1841119000019
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,911875363,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_029,ok,,300055,182,182,1.0,archive,110916.70043432672,0.0317511368395354,0.023315239558989037,0.0009067888169488019,0.016697121821582755,305.34401150000485
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_eps_zero,3699796293,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_eps_zero/run_030,ok,,300046,182,182,1.0,archive,110912.23625215156,0.03176382270612748,0.022613297590942164,0.0008953820411980085,0.017575149464816055,232.47017290000076
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,2684470948,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_000,ok,,300046,182,182,1.0,archive,110917.19094131682,0.031988944719873846,0.02221949721641537,0.0008159610319232326,0.017748099534045124,289.99607809999725
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,4091952314,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_001,ok,,300073,182,182,1.0,archive,110916.72319102866,0.031236666887606027,0.02244233224770337,0.0009679374366767944,0.016708344600923446,311.93662049999693
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,233227757,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_002,ok,,300064,182,182,1.0,archive,110914.78165058616,0.03178336568056168,0.02205378795946351,0.0008447185893464601,0.015518353006093739,304.1281599000067
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,3276785861,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_003,ok,,300055,182,182,1.0,archive,110914.43242168512,0.03168164030185045,0.022113996793261804,0.0008682953969009877,0.016864928073106793,289.0102718000053
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,3644269654,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_004,ok,,300064,182,182,1.0,archive,110917.94326085126,0.03254838216394443,0.02274204997806733,0.0009210693030565257,0.016267131024728966,299.70977769999445
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,1206282609,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_005,ok,,300064,182,182,1.0,archive,110918.01716255717,0.03127695292946233,0.021702245066588445,0.0008473886963666355,0.01655488696772791,310.5471170000019
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,3543069911,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_006,ok,,300055,182,182,1.0,archive,110918.90260840488,0.03175457243275749,0.02245716663425383,0.0009631498944986693,0.017865907883863996,291.13114090000454
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,3479688010,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_007,ok,,300046,182,182,1.0,archive,110918.09328065866,0.03446269769561381,0.024254135892575156,0.0009572391568800463,0.015802170383049964,305.550541800003
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,877132087,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_008,ok,,300064,182,182,1.0,archive,110917.57066837502,0.03160170034039035,0.022077639764383677,0.0008686422467785126,0.01894334139889428,294.8060939999996
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,1244265337,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_009,ok,,300064,182,182,1.0,archive,110916.78072358931,0.03264406298225502,0.02257904544565862,0.0009389040929658787,0.01602651563863049,292.5140186999997
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,2740186692,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_010,ok,,300046,182,182,1.0,archive,110918.03684593266,0.03119537077100209,0.022029084016585338,0.0008509331498293382,0.017134204560658686,302.2044001999966
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,3884972972,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_011,ok,,300055,182,182,1.0,archive,110915.81955053359,0.033603471811343814,0.023793270753372623,0.0008856483082796111,0.018071129026465346,285.7297297999976
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,829139639,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_012,ok,,300055,182,182,1.0,archive,110917.05619529108,0.03212607606334628,0.02264442934972817,0.0008905626981206115,0.017227504974025976,288.56670109999686
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,2545567356,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_013,ok,,300064,182,182,1.0,archive,110916.7371145783,0.03169311083122115,0.022254806644889727,0.0009129745146897858,0.016555847927112816,310.2803908999995
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,2718398101,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_014,ok,,300046,182,182,1.0,archive,110914.68740237974,0.032955126347500044,0.023175622115872548,0.000957064643583487,0.01662304496915582,306.0569863000055
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,176092387,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_015,ok,,300037,182,182,1.0,archive,110913.7918806089,0.0335763597438975,0.024020550568959513,0.0009528937149447487,0.018697498226561606,291.6505051999993
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,3528048386,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_016,ok,,300064,182,182,1.0,archive,110918.61804772542,0.03247680910318827,0.022539532421289372,0.0009343146491783451,0.01798207823578241,312.2157068000015
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,569531098,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_017,ok,,300055,182,182,1.0,archive,110914.45999899154,0.03300960221340696,0.023159530203616285,0.0009109072167530627,0.015444168691184158,299.11664900000324
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,1337295874,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_018,ok,,300046,182,182,1.0,archive,110917.4789316774,0.03268143374847631,0.023077388575114058,0.0009521892990806837,0.017732354984679375,300.3929425000024
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,612016888,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_019,ok,,300037,182,182,1.0,archive,110917.99145027799,0.031169766517909325,0.02197869652392072,0.0008515467365362659,0.016627269167901144,294.4164366999976
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,232150720,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_020,ok,,300064,182,182,1.0,archive,110911.67923501733,0.03177725257292374,0.02232667117801705,0.0009059969300305714,0.017935816960120227,308.526958800001
results/a1_ablation_epsilon_modes,DASCMOP7_difficulty7,MOSADE_fixed_eps_initial,2324106676,results/a1_ablation_epsilon_modes/DASCMOP7_difficulty7/MOSADE_fixed_eps_initial/run_021,ok,,300055,182,182,1.0,archive,110916.29551993828,0.03432312701487287,0.024709215806674654,0.0009217757613360948,0.01705436131624934,295.96073980000074
