constant_name,constant_level,constant_value,problem,metric,direction,n_runs,median,iqr,mean,std,min,max,rank,default_level_flag,best_flag,status,a1_a5_formal_experiment_source_snapshot_sha256,a1_a5_postprocessing_source_snapshot_sha256,e3_formal_experiment_source_snapshot_sha256,global_postprocessing_source_snapshot_sha256
lp,low,20,ZDT3,spread,lower,11,0.47712766011114405,0.017189298648828677,0.5339985752419717,0.17538516114999073,0.46642721001186194,1.0605524282207894,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
lp,low,20,ZDT3,time_s,lower,11,435.7247947000142,8.593540050002048,436.7622441727224,12.51792583302295,413.83804109998164,458.9574273999897,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DASCMOP7_difficulty7,gd,lower,11,0.0008686422467785126,9.891070182497575e-05,0.0008949308177475528,5.553114888279174e-05,0.0008159610319232326,0.0009679374366767944,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DASCMOP7_difficulty7,hv,higher,11,110917.57066837502,1.2750469359161798,110917.1338868169,1.4006344244545332,110914.43242168512,110918.90260840488,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DASCMOP7_difficulty7,igd,lower,11,0.03175457243275749,0.0008293368069828,0.032015850627756144,0.0009432837300548021,0.03119537077100209,0.03446269769561381,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DASCMOP7_difficulty7,igd_plus,lower,11,0.02221949721641537,0.0004523921780326297,0.022424634637723314,0.0006743781204112881,0.021702245066588445,0.024254135892575156,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DASCMOP7_difficulty7,spread,lower,11,0.016708344600923446,0.0012943287156721751,0.016857625733793038,0.001014757928560314,0.015518353006093739,0.01894334139889428,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DASCMOP7_difficulty7,time_s,lower,11,307.1453505999816,30.375897949983482,311.6483566363644,16.870159118363365,289.8306266000145,335.74640770000406,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DTLZ2_n_obj3,gd,lower,11,0.004718712387124944,0.0025129315602790666,0.005307019747338971,0.0016343886552212543,0.0036400186711982537,0.008294333961877363,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DTLZ2_n_obj3,hv,higher,11,17.998843035237176,0.016110362156375402,17.99533657443106,0.016497662102868293,17.95818826793231,18.01556416150261,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DTLZ2_n_obj3,igd,lower,11,0.05063230059783576,0.002689600028078179,0.05019928830007163,0.0023754564403203086,0.04560437994802025,0.05327214059572931,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DTLZ2_n_obj3,igd_plus,lower,11,0.026943424526420016,0.0019307132389269205,0.02643065269489243,0.0018644168134995139,0.023514343755382555,0.029846695123888125,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DTLZ2_n_obj3,spread,lower,11,0.03195784738144764,0.01360062694893139,0.03463183746945592,0.010334393680602655,0.022414814672514348,0.05144656585506756,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,DTLZ2_n_obj3,time_s,lower,11,701.3134969999956,50.5319176500052,685.8662697909087,29.431613547052315,643.9899219000072,717.2838789999951,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG4,gd,lower,11,0.003721067046112472,0.00016575238317583646,0.0037393809997055623,0.00013393585512642845,0.0034818240066100846,0.003924307725158254,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG4,hv,higher,11,6.242322622922672,0.010012603355781025,6.244664303518666,0.005865753741570962,6.236441751853084,6.253071831000751,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG4,igd,lower,11,0.0062384251623810285,0.000673378737539033,0.006291922142638181,0.0007573690075738465,0.005094010555114848,0.007763286759801658,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG4,igd_plus,lower,11,0.003242156001840793,0.0005060513169687303,0.0032038151745006575,0.00036211644177303986,0.002666500695649443,0.003743258099088609,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG4,spread,lower,11,0.2598675547748449,0.012519533779587644,0.2575122244390913,0.010033361189497159,0.24290754248449892,0.27784739099503636,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG4,time_s,lower,11,412.3346364000172,18.548490250002942,408.1875208636418,13.391740942213403,384.60375169999315,426.5076425000152,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG9,gd,lower,11,0.0011994533621931213,1.0664298834670407e-05,0.00119713286626693,7.400692615638433e-06,0.0011830107786780218,0.0012044370340796291,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG9,hv,higher,11,9.879573965988365,0.004796466894752882,9.87786124989261,0.0042646503975794035,9.868532651296961,9.884433233573201,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG9,igd,lower,11,0.00948733893412488,0.0003054269153109253,0.009506579878889719,0.00019494938185941378,0.009206763316639397,0.009807631903193491,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG9,igd_plus,lower,11,0.007734318308088433,0.00012147284681509815,0.007722900275984626,8.970281407671408e-05,0.007519452577706792,0.007824841378016341,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG9,spread,lower,11,0.24813516868980418,0.012929567846154122,0.24956971464134045,0.008353557089897776,0.23605181816384405,0.26128978001941866,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,WFG9,time_s,lower,11,739.6264703999914,45.76662645000033,734.6603687727263,26.156178964239302,702.1143748000031,769.6802969000128,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT1,gd,lower,11,0.00016032273258283124,1.6912671544000777e-05,0.00040049090252646246,0.0007972039469117098,0.00015061930977836293,0.0028040356259460743,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT1,hv,higher,11,7.350922972707928,2.001517787242335e-05,7.350914113222433,6.59331834851256e-05,7.350734672588025,7.351001221408442,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT1,igd,lower,11,0.0018851894470433203,1.2423985906216597e-05,0.001887364045318667,1.9768954866844385e-05,0.0018535109442716464,0.0019349819206545878,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT1,igd_plus,lower,11,0.0012311134055858037,1.8819905149639483e-05,0.0012420307227030628,3.149337495274126e-05,0.001202141015031235,0.0013247959214053053,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT1,spread,lower,11,0.14304765029866076,0.007623334033708129,0.18582039652351556,0.14555592913619586,0.13032081452862074,0.6242906589461821,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT1,time_s,lower,11,567.3930339000071,42.306218550002086,554.3618236818213,24.305223352869312,517.8287570000102,583.7843839999987,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT3,gd,lower,11,0.00017261640355557394,0.0002464450066820215,0.0012895276162752615,0.0034048164926038923,0.00010493287320037921,0.011523616645422624,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT3,hv,higher,11,7.805983396314495,4.6929141380935846e-05,7.805988198088351,3.9165030728921e-05,7.805914926443277,7.806051237167887,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT3,igd,lower,11,0.0022637254693022328,3.461447882638965e-05,0.002263837796718636,2.079545809332613e-05,0.0022333006704273297,0.002290651367284177,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT3,igd_plus,lower,11,0.0006573226527298834,3.584240070711041e-05,0.0006622854937659434,2.7247148278481082e-05,0.0006241519004441575,0.0007100166914175021,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT3,spread,lower,11,0.4791639919378634,0.03841987506888489,0.548006848608303,0.19324076669244353,0.46129776749891693,1.1203550176089907,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,default,5,ZDT3,time_s,lower,11,453.58025830000406,30.952395949992933,448.829997327274,17.47587339260848,423.2090349000064,470.7506824999873,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DASCMOP7_difficulty7,gd,lower,11,0.0008693102866304379,4.196406071210691e-05,0.0008832292439578163,3.571398096194776e-05,0.0008469179275274822,0.0009620713181581859,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DASCMOP7_difficulty7,hv,higher,11,110916.53844961521,2.204835467186058,110916.68245174112,1.6656703617081219,110913.54467515361,110918.84962467029,3,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DASCMOP7_difficulty7,igd,lower,11,0.03221623237918233,0.0009637789912315051,0.032334189910843796,0.000557414947211217,0.031509539255323904,0.03298905492718168,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DASCMOP7_difficulty7,igd_plus,lower,11,0.02238962958603218,0.0006566826589971646,0.02259545047940194,0.00043104102841909396,0.02204456743029384,0.023274983463897263,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DASCMOP7_difficulty7,spread,lower,11,0.01768252596304378,0.0018881112725143076,0.017214797660024782,0.0013975541597715433,0.014749336687219998,0.01923911392627704,3,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DASCMOP7_difficulty7,time_s,lower,11,319.388220599998,21.12901609999244,319.2531642727236,15.087586899923652,293.0155481999973,340.70736879998003,3,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DTLZ2_n_obj3,gd,lower,11,0.003988810711037423,0.000744095179528326,0.004354458899472381,0.0008632262600059521,0.003680605874754387,0.0062081288149008805,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DTLZ2_n_obj3,hv,higher,11,18.010989737795914,0.002140857583409428,18.009190163549775,0.005701886505214968,17.99641581064217,18.016089956550935,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DTLZ2_n_obj3,igd,lower,11,0.04867730580675902,0.001863449280222626,0.049164483954769515,0.0010681484501053155,0.047481216185575104,0.050421866054303176,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DTLZ2_n_obj3,igd_plus,lower,11,0.025193059001959926,0.001375781710301803,0.025486820935195185,0.001534702221353251,0.02326789854523454,0.028810349029079366,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DTLZ2_n_obj3,spread,lower,11,0.030432078285719196,0.007563483544068515,0.03025759092270969,0.005999260598995041,0.02441018303060841,0.04387548632938641,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,DTLZ2_n_obj3,time_s,lower,11,706.1768039999879,47.93918884998129,689.105206936365,26.306515279800905,654.552033999993,718.3031675000093,3,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
memory_H,high,10,WFG4,gd,lower,11,0.004780335455241849,0.000161076655683004,0.004775169039849232,0.0001343942980744729,0.0046216400843912655,0.005085570372612174,3,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
