worker_setting,problem,algorithm,seed,run_index,status,runtime_seconds,HV,IGD,IGD_PLUS,GD,spread,feasibility_ratio,n_evals,budget_expected,metrics_json_found,history_json_found,objectives_found,decisions_found,formal_runtime_included,excluded_reason,source_metrics_json,notes
1,WFG9,MOSADE,2684470948,0,ok,521.0652744000545,9.874676430500275,0.009765354026475824,0.007648378809646285,0.0011896012598255285,0.24813516868980418,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_000/metrics.json,
1,WFG9,MOSADE,4091952314,1,ok,596.5576881000306,9.87617968663963,0.009332362889234716,0.007679342920864249,0.0011992676277061765,0.2407094390597733,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_001/metrics.json,
1,WFG9,MOSADE,233227757,2,ok,588.1861600999255,9.880054401628776,0.009533036383725624,0.0077956117638862945,0.0011948671258157502,0.2548817020912207,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_002/metrics.json,
1,WFG9,MOSADE,3276785861,3,ok,668.5837229999015,9.884433233573201,0.009206763316639397,0.007519452577706792,0.0011873629700363108,0.23605181816384405,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_003/metrics.json,
1,WFG9,MOSADE,3644269654,4,ok,724.7899610999739,9.88006397707638,0.00948733893412488,0.007734318308088433,0.0012030534878855342,0.24645462596090525,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_004/metrics.json,
1,WFG9,MOSADE,1206282609,5,ok,698.4665667000227,9.880443170671036,0.009320195035466234,0.007728521868210633,0.0012004523132181418,0.2411278403846182,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_005/metrics.json,
1,WFG9,MOSADE,3543069911,6,ok,639.3017909999471,9.879573965988365,0.00936042422809465,0.007824841378016341,0.0012044370340796291,0.24680526195609187,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_006/metrics.json,
1,WFG9,MOSADE,3479688010,7,ok,630.2141688000411,9.868532651296961,0.009807631903193491,0.007806857467871656,0.001204212074072931,0.26128978001941866,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_007/metrics.json,
1,WFG9,MOSADE,877132087,8,ok,615.7896856999723,9.874247916881446,0.009455631002880872,0.007802787774217564,0.0011830107786780218,0.2592424587318379,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_008/metrics.json,
1,WFG9,MOSADE,1244265337,9,ok,612.3189630000852,9.877883240709618,0.009640455836189143,0.007735679243713227,0.0012027434954250853,0.25855989994661105,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_009/metrics.json,
1,WFG9,MOSADE,2740186692,10,ok,592.0037750999909,9.880385073853027,0.00966318511176207,0.007676110923609413,0.0011994533621931213,0.25200886605061945,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_010/metrics.json,
1,WFG9,MOSADE,3884972972,11,ok,610.9105837999377,9.877879568828943,0.009728525486974084,0.007787281750418293,0.0011943837121673267,0.257437336316307,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_011/metrics.json,
1,WFG9,MOSADE,829139639,12,ok,621.764763000072,9.886437240314164,0.009942445433959205,0.0078066727870745554,0.001212143496068812,0.25012631174781835,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_012/metrics.json,
1,WFG9,MOSADE,2545567356,13,ok,617.262097400031,9.88040370150315,0.009507791328854799,0.007790942169558981,0.0011793344306936795,0.23666593464018157,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_013/metrics.json,
1,WFG9,MOSADE,2718398101,14,ok,604.8233637000667,9.873077235225905,0.009314382259138488,0.007691426073497781,0.0011973264076840784,0.23375554458098038,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_014/metrics.json,
1,WFG9,MOSADE,176092387,15,ok,591.1746043000603,9.874256040382642,0.009974270865167233,0.007740910109461173,0.0012024564540357495,0.2565932052844405,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_015/metrics.json,
1,WFG9,MOSADE,3528048386,16,ok,590.8080900999485,9.878076433441954,0.009621712688159048,0.007719216473137129,0.0011750556204031149,0.26375948586860365,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_016/metrics.json,
1,WFG9,MOSADE,569531098,17,ok,635.9687612999696,9.879062953997138,0.009183338483179506,0.007671798422462894,0.0011796367421326765,0.25946258430756763,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_017/metrics.json,
1,WFG9,MOSADE,1337295874,18,ok,616.8926658999408,9.8819007222556,0.009355605279304825,0.007727249305550619,0.0011964611047932344,0.24332253412092178,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_018/metrics.json,
1,WFG9,MOSADE,612016888,19,ok,689.7280765000032,9.875662186816703,0.009536291066189298,0.007895683388316985,0.0012018230201246817,0.24415203043274925,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_019/metrics.json,
1,WFG9,MOSADE,232150720,20,ok,768.6328069000738,9.86765590162166,0.010413600432242154,0.007863228382258359,0.0012136318694193286,0.2701158303793068,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_020/metrics.json,
1,WFG9,MOSADE,2324106676,21,ok,757.2170989000006,9.879049702025995,0.01007738177777393,0.00783342363705269,0.0011951043421793304,0.2449604803154427,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_021/metrics.json,
1,WFG9,MOSADE,1658700540,22,ok,777.11237420002,9.87446050980944,0.010274174767035571,0.007927770010544169,0.0012115152689906052,0.2455500592896075,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_022/metrics.json,
1,WFG9,MOSADE,609942288,23,ok,874.0922099000309,9.875597699337627,0.00936570408971672,0.007708634675853651,0.0011798828212938523,0.24022459500594706,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_023/metrics.json,
1,WFG9,MOSADE,3405943863,24,ok,784.6858553000493,9.880535433877792,0.010036146761160073,0.007888929542198489,0.0011687902516641778,0.24863094812063385,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_024/metrics.json,
1,WFG9,MOSADE,2257503667,25,ok,720.1988226000685,9.88311971084777,0.009175702928420232,0.007615355101813967,0.001189600468067748,0.23809364713260733,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_025/metrics.json,
1,WFG9,MOSADE,4018327298,26,ok,725.2167148001026,9.884313744472905,0.009834601151149615,0.007648799875958289,0.0011947278641830732,0.24868005909693214,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_026/metrics.json,
1,WFG9,MOSADE,2224437599,27,ok,733.9906330000376,9.87373944533743,0.008765892558755066,0.007664352883382211,0.0011789780971205245,0.266534024765704,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_027/metrics.json,
1,WFG9,MOSADE,168388230,28,ok,737.9021894000471,9.878915358474561,0.009218366017482809,0.007714414392623881,0.0011856294803336313,0.23296174340400844,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_028/metrics.json,
1,WFG9,MOSADE,911875363,29,ok,749.5019785000477,9.874787108664588,0.009643324698567775,0.007787042660468494,0.001179395725164401,0.22002635456833872,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_029/metrics.json,
1,WFG9,MOSADE,3699796293,30,ok,756.9817013000138,9.874780915062937,0.009705754383136287,0.0078106901133581375,0.0011751469567904055,0.2644114767975311,1.0,300010,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOSADE/run_030/metrics.json,
1,WFG9,NSGA2,2684470948,0,ok,623.021206800011,9.853743707641575,0.016296354194402656,0.011004795894488082,0.0015311116527980584,0.4323399788007874,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_000/metrics.json,
1,WFG9,NSGA2,4091952314,1,ok,603.9863151999889,9.854497959287805,0.017108438298723515,0.011575186420094901,0.0016184151220722167,0.39967426528046324,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_001/metrics.json,
1,WFG9,NSGA2,233227757,2,ok,606.9555849999888,9.857928735798815,0.017970961992702462,0.011497787877890984,0.0016599656581680325,0.4516685901505432,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_002/metrics.json,
1,WFG9,NSGA2,3276785861,3,ok,480.3448313999688,9.861145644971083,0.018725635938189183,0.011806406114767852,0.0017148602953466438,0.4679286798114455,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_003/metrics.json,
1,WFG9,NSGA2,3644269654,4,ok,410.6255974000087,9.854045354698187,0.020519966230269745,0.012287576078820962,0.001771152772529837,0.4376422484606051,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_004/metrics.json,
1,WFG9,NSGA2,1206282609,5,ok,416.27979400008917,9.846959626919443,0.01921108520478971,0.012843298597575065,0.0017390456462222101,0.45540643768829425,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_005/metrics.json,
1,WFG9,NSGA2,3543069911,6,ok,426.3168049999513,9.857008630374768,0.017248964504858934,0.011044276942449763,0.0016306833895171106,0.4568090175880741,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_006/metrics.json,
1,WFG9,NSGA2,3479688010,7,ok,424.5204006000422,9.849263290193422,0.01914262078823863,0.011976573653170968,0.0017153895522453242,0.4614864587781394,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_007/metrics.json,
1,WFG9,NSGA2,877132087,8,ok,418.66548429999966,9.849328193413557,0.017239477762257295,0.012188424350958165,0.001622981545550535,0.4248279025952003,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_008/metrics.json,
1,WFG9,NSGA2,1244265337,9,ok,410.61946489999536,9.853038323667729,0.01767098918314656,0.01225728749032742,0.0016197377916569297,0.4248315544064768,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_009/metrics.json,
1,WFG9,NSGA2,2740186692,10,ok,451.3593457000097,9.8609545444695,0.018885946647295693,0.0114799832067367,0.0018257241662715466,0.3951310537294588,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_010/metrics.json,
1,WFG9,NSGA2,3884972972,11,ok,455.5414589999709,9.692217327092338,0.03924052856689782,0.03403788207502036,0.004578914362903444,0.44181555217734086,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_011/metrics.json,
1,WFG9,NSGA2,829139639,12,ok,463.1073282000143,9.844930353659175,0.01847857388454311,0.012613600880486256,0.0017277113816040726,0.4349634330752523,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_012/metrics.json,
1,WFG9,NSGA2,2545567356,13,ok,457.9521180000156,9.86295005174367,0.01715170412123957,0.011327993686965656,0.001760664188984337,0.398049493821153,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_013/metrics.json,
1,WFG9,NSGA2,2718398101,14,ok,459.4909607999725,9.85684677849516,0.018695531923973708,0.011146086149362664,0.0016859652137483966,0.45091750442343637,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_014/metrics.json,
1,WFG9,NSGA2,176092387,15,ok,461.25301809993107,9.86127221050682,0.018554837729650744,0.011799885854753524,0.0017067687108579257,0.4561152908708099,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_015/metrics.json,
1,WFG9,NSGA2,3528048386,16,ok,456.0785014999565,9.845212576414907,0.020208785078663465,0.013128170431263207,0.0016906618893640871,0.46562555847900244,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_016/metrics.json,
1,WFG9,NSGA2,569531098,17,ok,447.65507680003066,9.855856533845143,0.01984830916368777,0.013211000375022137,0.00192563287676073,0.4296449738728255,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_017/metrics.json,
1,WFG9,NSGA2,1337295874,18,ok,444.51513509999495,9.853125887196782,0.018041964896202127,0.011732083136261721,0.0018236064119372755,0.4658776679656774,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_018/metrics.json,
1,WFG9,NSGA2,612016888,19,ok,448.5942122999113,9.856097059215228,0.018240705775094346,0.012164970435914186,0.0016875378325507894,0.47109471915069556,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_019/metrics.json,
1,WFG9,NSGA2,232150720,20,ok,448.1070064000087,9.85272246215126,0.019249920087341887,0.012231494062074869,0.0017453353404192546,0.4704303629518833,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_020/metrics.json,
1,WFG9,NSGA2,2324106676,21,ok,445.9875338000711,9.844230472615648,0.020679245251636266,0.011887632542498971,0.0016773730297876552,0.4950690943507236,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_021/metrics.json,
1,WFG9,NSGA2,1658700540,22,ok,429.6215529999463,9.83663299955893,0.020169704268390584,0.014324841778625858,0.001978521212332766,0.3849199905027818,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_022/metrics.json,
1,WFG9,NSGA2,609942288,23,ok,443.6677899999777,9.859175214314508,0.01773628600090831,0.011948944045133908,0.0017655183559859642,0.4090347522874989,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_023/metrics.json,
1,WFG9,NSGA2,3405943863,24,ok,558.9003989000339,9.615947544713281,0.050997109593535754,0.045566497412467905,0.007216253965384253,0.5127868649388899,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_024/metrics.json,
1,WFG9,NSGA2,2257503667,25,ok,552.7533740999643,9.86195940211207,0.019202372251860337,0.01110892061716543,0.001720136939781115,0.4437592385611375,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_025/metrics.json,
1,WFG9,NSGA2,4018327298,26,ok,518.7643780000508,9.844597840698832,0.02135572325867365,0.013332928540697413,0.0018045099879980498,0.5417099035970483,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_026/metrics.json,
1,WFG9,NSGA2,2224437599,27,ok,549.704171899939,9.854256844848981,0.016808874712300477,0.012059934910768661,0.0016862954549903219,0.4124638124800629,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_027/metrics.json,
1,WFG9,NSGA2,168388230,28,ok,514.7213284000754,9.837923465943236,0.01916852391010875,0.012539302608463532,0.0017875824223682947,0.38659241546958234,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_028/metrics.json,
1,WFG9,NSGA2,911875363,29,ok,556.4038019999862,9.839681577558673,0.01891906551409548,0.012511903897332277,0.0017307520591499103,0.4748171109621809,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_029/metrics.json,
1,WFG9,NSGA2,3699796293,30,ok,532.027179100085,9.857459832392495,0.018806321121304637,0.012134434399457912,0.0018968914108529029,0.39193707343261447,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA2/run_030/metrics.json,
1,WFG9,MOEAD,2684470948,0,ok,567.9214391000569,9.660000028086726,0.0434793143157851,0.04111530324819487,0.004586447147545327,0.32943218284685055,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_000/metrics.json,
1,WFG9,MOEAD,4091952314,1,ok,512.6530354000861,9.851396454764412,0.01426219258702607,0.010978154708211799,0.001540684039523171,0.2993185033270282,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_001/metrics.json,
1,WFG9,MOEAD,233227757,2,ok,497.31528679991607,9.814027433271102,0.016785181926625457,0.012465087903409172,0.0018169682481837428,0.30454753915467603,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_002/metrics.json,
1,WFG9,MOEAD,3276785861,3,ok,559.2709956000326,9.854199831206197,0.013989588748980621,0.01068800125226125,0.0015184653099389353,0.2962756657701875,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_003/metrics.json,
1,WFG9,MOEAD,3644269654,4,ok,555.4638750000158,9.85592673923252,0.014091197732761747,0.010834716569769856,0.0015462543394416345,0.29606959936509664,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_004/metrics.json,
1,WFG9,MOEAD,1206282609,5,ok,494.8064246000722,9.842738314697467,0.01448813839830363,0.011026623902626004,0.0015573507905892322,0.29942146773181233,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_005/metrics.json,
1,WFG9,MOEAD,3543069911,6,ok,434.20719410001766,9.85142876063713,0.014045909603964483,0.010788654044973327,0.0015350643949668438,0.2968407230308281,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_006/metrics.json,
1,WFG9,MOEAD,3479688010,7,ok,431.6317882000003,9.848576992606263,0.01433397734453317,0.011154848475490158,0.0015411390120500176,0.2977873337865163,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_007/metrics.json,
1,WFG9,MOEAD,877132087,8,ok,434.2356340000406,9.847935899301225,0.01495319487250542,0.011266815105095706,0.001572719234145098,0.3423137466594129,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_008/metrics.json,
1,WFG9,MOEAD,1244265337,9,ok,435.3468547000084,9.851996177448507,0.014251098626168683,0.01088009911165537,0.0015780126904013099,0.29802822471074475,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_009/metrics.json,
1,WFG9,MOEAD,2740186692,10,ok,420.175778200035,9.589061249980931,0.05805192866398702,0.053864322673110004,0.006034925783388493,0.349082107159208,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_010/metrics.json,
1,WFG9,MOEAD,3884972972,11,ok,422.5271567000309,8.170647544009826,0.36551969335635515,0.2786442096764019,0.0018347913779374408,0.6805957453209033,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_011/metrics.json,
1,WFG9,MOEAD,829139639,12,ok,416.4394434998976,9.534225358569886,0.06364722409481068,0.06066789368421498,0.006606371761482148,0.37048740632240384,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_012/metrics.json,
1,WFG9,MOEAD,2545567356,13,ok,403.07056309992913,9.827853562382893,0.015859175352485887,0.012039426889317447,0.00166918073778454,0.3034525904136556,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_013/metrics.json,
1,WFG9,MOEAD,2718398101,14,ok,399.48767149995547,9.836877993146617,0.014763070647227879,0.01115777865962375,0.0015595806728602266,0.30065920806558677,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_014/metrics.json,
1,WFG9,MOEAD,176092387,15,ok,392.9261888000183,9.846441467054513,0.014237296680672626,0.01093796663293168,0.0015324679225245813,0.2975647773703736,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_015/metrics.json,
1,WFG9,MOEAD,3528048386,16,ok,386.0463427999057,9.84416383134532,0.01432147839274999,0.01100259449484439,0.0015424849012546777,0.2987129475062878,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_016/metrics.json,
1,WFG9,MOEAD,569531098,17,ok,351.99477079999633,9.849924926478248,0.014089078781763213,0.010839408693346285,0.0015191706902659848,0.2973656382543315,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_017/metrics.json,
1,WFG9,MOEAD,1337295874,18,ok,352.1304261999903,9.845591019854135,0.014249065788184105,0.011030071661002,0.0015551019025845938,0.2992334301005043,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_018/metrics.json,
1,WFG9,MOEAD,612016888,19,ok,353.0518620000221,9.845671561066816,0.014187830799367758,0.01083683322234667,0.0015295201336301947,0.2976556288827727,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_019/metrics.json,
1,WFG9,MOEAD,232150720,20,ok,353.8195109999506,9.841438206843046,0.014313055245773927,0.011080291974806105,0.001542613364479614,0.2996446939365061,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_020/metrics.json,
1,WFG9,MOEAD,2324106676,21,ok,356.8424967000028,9.84787081894721,0.014523216574934446,0.011157119477684338,0.001555372898628393,0.29944966947670704,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_021/metrics.json,
1,WFG9,MOEAD,1658700540,22,ok,356.97601849993225,8.170650704205226,0.3650623759318193,0.2775803408951019,0.0017275261161233885,0.6836675211635899,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_022/metrics.json,
1,WFG9,MOEAD,609942288,23,ok,357.242179700057,9.84893780720031,0.01403503423085672,0.0107852660653032,0.0015311332348621543,0.296733240457202,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_023/metrics.json,
1,WFG9,MOEAD,3405943863,24,ok,357.73263899993617,9.843936152944025,0.014278796792921385,0.011024318290551317,0.0015372382614353987,0.2977665226686746,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_024/metrics.json,
1,WFG9,MOEAD,2257503667,25,ok,356.4222087999806,9.844573954938568,0.014230187921033697,0.010875476387395848,0.0015316124545283192,0.2981547705508365,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_025/metrics.json,
1,WFG9,MOEAD,4018327298,26,ok,357.000449599931,9.84046101660443,0.014784895103425517,0.01122806196119839,0.0015665505906264315,0.3007533863275099,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_026/metrics.json,
1,WFG9,MOEAD,2224437599,27,ok,357.1110821000766,9.84007375527082,0.01474890389357397,0.011644487073473191,0.0015757939990196186,0.2997620215233988,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_027/metrics.json,
1,WFG9,MOEAD,168388230,28,ok,357.8796718000667,9.849521772890247,0.014240918729398745,0.010901831037476337,0.0015303245990096704,0.2974491215508286,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_028/metrics.json,
1,WFG9,MOEAD,911875363,29,ok,356.9955474999733,9.730790910313381,0.019568460436692043,0.015823820787585707,0.0018134971368579432,0.323926571298129,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_029/metrics.json,
1,WFG9,MOEAD,3699796293,30,ok,357.72362140007317,9.852844048967853,0.014135325962638985,0.0109128870538556,0.0015256437543952762,0.29683169482185423,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/MOEAD/run_030/metrics.json,
1,WFG9,NSGA3,2684470948,0,ok,16.621814399957657,9.867014198011548,0.00794045191805489,0.007411323456213831,0.0008056152381644674,0.26959704538628293,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_000/metrics.json,
1,WFG9,NSGA3,4091952314,1,ok,16.79443240002729,9.85645638390655,0.009812387506346583,0.008330785857418872,0.0010045030700170797,0.2703136209683028,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_001/metrics.json,
1,WFG9,NSGA3,233227757,2,ok,16.614287200034596,9.859675674728178,0.009227180316811915,0.008159486772501903,0.0009373180559754325,0.2701201788828228,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_002/metrics.json,
1,WFG9,NSGA3,3276785861,3,ok,16.57057579990942,9.867815294841051,0.0078898616678209,0.007399632825835697,0.0007932902488912842,0.2691553344389787,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_003/metrics.json,
1,WFG9,NSGA3,3644269654,4,ok,16.35351649997756,9.864640964890318,0.008351052029580773,0.007632721762226968,0.0008516651693029997,0.2698094788049399,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_004/metrics.json,
1,WFG9,NSGA3,1206282609,5,ok,16.667951600044034,9.861509999996011,0.009155103883399119,0.007977680237934489,0.0009325102719291464,0.26984920827201186,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_005/metrics.json,
1,WFG9,NSGA3,3543069911,6,ok,16.867678500013426,9.866323140736016,0.0080703928339506,0.00740169087922655,0.0008170198500030729,0.26900745773605794,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_006/metrics.json,
1,WFG9,NSGA3,3479688010,7,ok,16.84348509996198,9.855435860519911,0.009211196577568114,0.00841413452404342,0.0009537445225831678,0.2709883409645733,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_007/metrics.json,
1,WFG9,NSGA3,877132087,8,ok,17.008906699949875,9.861929664812644,0.008938270076696014,0.007891141667082614,0.0009085239041380327,0.2697354187193028,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_008/metrics.json,
1,WFG9,NSGA3,1244265337,9,ok,17.0390452001011,9.870915674206145,0.007369452407666661,0.007073019316842598,0.0007393513032483035,0.2689168001165392,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_009/metrics.json,
1,WFG9,NSGA3,2740186692,10,ok,16.73245480004698,9.868268062358187,0.007782395465021463,0.0073191374278543464,0.0007824052592199387,0.2690078621721943,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_010/metrics.json,
1,WFG9,NSGA3,3884972972,11,ok,16.90326799999457,9.865225910822806,0.008337617520045932,0.007565674985475346,0.0008431518411362831,0.26923009726979336,1.0,300000,300000,True,True,True,True,True,,results/a7_runtime_workers1/WFG9/NSGA3/run_011/metrics.json,
