problem,metric,reference_algorithm,comparison_algorithm,direction,paired_or_unpaired,test_name,statistic,p_value,effect_size_name,effect_size,n_reference,n_comparison,unsupported_policy,missing_policy,seed_pairing_policy
WFG4,igd,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,240.0,0.8848088048398495,cliffs_delta_comparison_minus_reference,0.021852237252861603,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,217.0,0.5551384268328547,cliffs_delta_comparison_minus_reference,0.09261186264308012,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,240.0,0.8848088048398495,cliffs_delta_comparison_minus_reference,0.021852237252861603,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,159.0,0.0828599464148283,cliffs_delta_comparison_minus_reference,-0.2570239334027055,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,233.0,0.7793471785262227,cliffs_delta_comparison_minus_reference,-0.07596253902185224,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,166.0,0.111049959436059,cliffs_delta_comparison_minus_reference,0.2299687825182102,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,151.0,0.05788119416683912,cliffs_delta_comparison_minus_reference,-0.3485952133194589,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,189.0,0.25557575561106205,cliffs_delta_comparison_minus_reference,-0.19458896982310095,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,181.0,0.1953968871384859,cliffs_delta_comparison_minus_reference,0.18210197710718,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,14.0,1.0244548320770264e-07,cliffs_delta_comparison_minus_reference,0.8709677419354839,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,150.0,0.055239553563296795,cliffs_delta_comparison_minus_reference,0.18210197710718,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,64.0,0.000131131149828434,cliffs_delta_comparison_minus_reference,0.26326742976066597,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,150.0,0.055239553563296795,cliffs_delta_comparison_minus_reference,0.18210197710718,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,184.0,0.21665488090366125,cliffs_delta_comparison_minus_reference,-0.2695109261186264,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,228.0,0.7062525749206543,cliffs_delta_comparison_minus_reference,0.07388137356919876,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,1.0,1.862645149230957e-09,cliffs_delta_comparison_minus_reference,0.9438085327783559,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,161.0,0.09026811271905899,cliffs_delta_comparison_minus_reference,-0.26534859521331944,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,202.0,0.3777303956449032,cliffs_delta_comparison_minus_reference,0.12174817898022892,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,igd_plus,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,16.0,1.5739351511001587e-07,cliffs_delta_comparison_minus_reference,0.8168574401664932,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,162.0,0.09416095819324255,cliffs_delta_comparison_minus_reference,-0.1841831425598335,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,gd,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,182.0,0.20231117121875286,cliffs_delta_comparison_minus_reference,0.20499479708636836,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,-0.12382934443288242,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,-0.10718002081165452,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,-0.12382934443288242,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,180.0,0.18865238688886166,cliffs_delta_comparison_minus_reference,-0.23204994797086367,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,149.0,0.052696118131279945,cliffs_delta_comparison_minus_reference,-0.2861602497398543,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,164.0,0.10233690217137337,cliffs_delta_comparison_minus_reference,-0.25286160249739853,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,208.0,0.444234280847013,cliffs_delta_comparison_minus_reference,-0.14880332986472425,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,2.0,2.7939677238464355e-09,cliffs_delta_comparison_minus_reference,0.8917793964620188,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,165.0,0.10662505030632019,cliffs_delta_comparison_minus_reference,-0.23204994797086367,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,spread,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,108.0,0.005086471326649189,cliffs_delta_comparison_minus_reference,-0.4713839750260146,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,0.9417273673257024,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,0.9979188345473465,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,0.9375650364203955,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,51.0,3.177858889102936e-05,cliffs_delta_comparison_minus_reference,0.6545265348595213,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,4.0,6.51925802230835e-09,cliffs_delta_comparison_minus_reference,-0.7918834547346514,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,2.0,2.7939677238464355e-09,cliffs_delta_comparison_minus_reference,-0.8397502601456815,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,-1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG4,time_s,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,77.0,0.00045317597687244415,cliffs_delta_comparison_minus_reference,-0.4505723204994797,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_domselect,higher,paired,wilcoxon_signed_rank,2.0,2.7939677238464355e-09,cliffs_delta_comparison_minus_reference,-0.9750260145681582,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_eps_zero,higher,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_fixed_eps,higher,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_fixed_eps_initial,higher,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_no_restart,higher,paired,wilcoxon_signed_rank,167.0,0.11561407148838043,cliffs_delta_comparison_minus_reference,-0.19458896982310095,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_shared_memory,higher,paired,wilcoxon_signed_rank,241.0,0.9000833509489894,cliffs_delta_comparison_minus_reference,0.021852237252861603,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_single_S1,higher,paired,wilcoxon_signed_rank,153.0,0.06346937920898199,cliffs_delta_comparison_minus_reference,0.26534859521331944,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_single_S2,higher,paired,wilcoxon_signed_rank,109.0,0.005441642366349697,cliffs_delta_comparison_minus_reference,0.4006243496357961,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_single_S3,higher,paired,wilcoxon_signed_rank,111.0,0.006217258051037788,cliffs_delta_comparison_minus_reference,-0.45265348595213317,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_single_S4,higher,paired,wilcoxon_signed_rank,184.0,0.21665488090366125,cliffs_delta_comparison_minus_reference,-0.10301768990634755,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,hv,MOSADE,MOSADE_uniform_strategy,higher,paired,wilcoxon_signed_rank,221.0,0.608313562348485,cliffs_delta_comparison_minus_reference,0.08220603537981269,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,17.0,1.9278377294540405e-07,cliffs_delta_comparison_minus_reference,0.8439125910509886,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,198.0,0.336907590739429,cliffs_delta_comparison_minus_reference,-0.20915712799167535,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,172.0,0.14060599450021982,cliffs_delta_comparison_minus_reference,-0.2008324661810614,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,229.0,0.7206862810999155,cliffs_delta_comparison_minus_reference,-0.015608740894901144,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,198.0,0.336907590739429,cliffs_delta_comparison_minus_reference,-0.14464099895941726,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,239.0,0.8695757398381829,cliffs_delta_comparison_minus_reference,-0.01768990634755463,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,135.0,0.02600933238863945,cliffs_delta_comparison_minus_reference,-0.2882414151925078,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,247.0,0.9922946002334356,cliffs_delta_comparison_minus_reference,0.003121748178980229,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,125.0,0.014852074906229973,cliffs_delta_comparison_minus_reference,-0.44016649323621226,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,219.0,0.5814498504623771,cliffs_delta_comparison_minus_reference,-0.06347554630593132,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,129.0,0.01869285199791193,cliffs_delta_comparison_minus_reference,0.3028095733610822,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,151.0,0.05788119416683912,cliffs_delta_comparison_minus_reference,0.25494276795005205,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,77.0,0.00045317597687244415,cliffs_delta_comparison_minus_reference,0.5691987513007284,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,195.0,0.3081742124632001,cliffs_delta_comparison_minus_reference,0.07180020811654526,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,igd_plus,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,241.0,0.9000833509489894,cliffs_delta_comparison_minus_reference,-0.05098855359001041,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,1.0,1.862645149230957e-09,cliffs_delta_comparison_minus_reference,0.9167533818938606,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,115.0,0.00806064996868372,cliffs_delta_comparison_minus_reference,-0.4214360041623309,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,182.0,0.20231117121875286,cliffs_delta_comparison_minus_reference,-0.1425598335067638,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,228.0,0.7062525749206543,cliffs_delta_comparison_minus_reference,0.05931321540062435,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,246.0,0.9768865816295147,cliffs_delta_comparison_minus_reference,-0.01768990634755463,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,160.0,0.08650196995586157,cliffs_delta_comparison_minus_reference,-0.22580645161290322,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,160.0,0.08650196995586157,cliffs_delta_comparison_minus_reference,-0.31321540062434966,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,gd,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,160.0,0.08650196995586157,cliffs_delta_comparison_minus_reference,-0.28407908428720086,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,248.0,1.0,cliffs_delta_comparison_minus_reference,0.005202913631633715,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,nan,cliffs_delta_comparison_minus_reference,0.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,226.0,0.6776954075321555,cliffs_delta_comparison_minus_reference,0.044745057232049947,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,248.0,1.0,cliffs_delta_comparison_minus_reference,-0.009365244536940686,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,214.0,0.5167645234614611,cliffs_delta_comparison_minus_reference,0.01768990634755463,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,202.0,0.3777303956449032,cliffs_delta_comparison_minus_reference,-0.1550468262226847,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,188.0,0.24743753485381603,cliffs_delta_comparison_minus_reference,-0.16545265348595214,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,186.0,0.23169402685016394,cliffs_delta_comparison_minus_reference,-0.09261186264308012,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,spread,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,240.0,0.8848088048398495,cliffs_delta_comparison_minus_reference,-0.030176899063475548,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,time_s,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,time_s,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,30.0,1.8952414393424988e-06,cliffs_delta_comparison_minus_reference,-0.3798126951092612,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,time_s,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,time_s,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,45.0,1.5350058674812317e-05,cliffs_delta_comparison_minus_reference,-0.3090530697190427,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,time_s,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,37.0,5.317851901054382e-06,cliffs_delta_comparison_minus_reference,0.5691987513007284,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,time_s,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,43.0,1.1898577213287354e-05,cliffs_delta_comparison_minus_reference,0.631633714880333,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,time_s,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,time_s,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,118.0,0.00973692536354065,cliffs_delta_comparison_minus_reference,-0.43600416233090533,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,time_s,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,182.0,0.20231117121875286,cliffs_delta_comparison_minus_reference,0.2570239334027055,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
WFG9,time_s,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
