problem,algorithm,metric,direction,n_runs,median,iqr,mean,std,min,max,n_unsupported,n_failed
ZDT1,MOSADE_fixed_eps_initial,time_s,lower,31,847.100176599999,129.85045184999944,788.5208855290321,114.16405601282123,467.09462709999934,890.2902481000001,0,0
ZDT3,MOSADE,hv,higher,31,7.805978601379113,4.2018847729252684e-05,7.805971416294473,3.90042661494211e-05,7.805878116878194,7.806051237167887,0,0
ZDT3,MOSADE,igd,lower,31,0.0022660470897209253,3.2213716951600205e-05,0.002263798869809462,2.2853380342953814e-05,0.0022066981243694934,0.0022996446575509174,0,0
ZDT3,MOSADE,igd_plus,lower,31,0.0006578744792670224,2.5486884804762247e-05,0.0006596051771374064,2.083307676444511e-05,0.000623142549690242,0.0007100166914175021,0,0
ZDT3,MOSADE,gd,lower,31,0.00011910571773054997,0.0002024763566137138,0.0013918136499311514,0.0031823423027400716,0.00010493287320037921,0.011523616645422624,0,0
ZDT3,MOSADE,spread,lower,31,0.4824793296875182,0.025668861083559924,0.5604684328462436,0.19905298268172733,0.46129776749891693,1.1203550176089907,0,0
ZDT3,MOSADE,time_s,lower,31,428.6614770999986,13.342121300000144,439.8438593483871,31.73591307083772,361.6052610000006,503.09596969999984,0,0
ZDT3,MOSADE_eps_zero,hv,higher,31,7.805978601379113,4.2018847729252684e-05,7.805971416294473,3.90042661494211e-05,7.805878116878194,7.806051237167887,0,0
ZDT3,MOSADE_eps_zero,igd,lower,31,0.0022660470897209253,3.2213716951600205e-05,0.002263798869809462,2.2853380342953814e-05,0.0022066981243694934,0.0022996446575509174,0,0
ZDT3,MOSADE_eps_zero,igd_plus,lower,31,0.0006578744792670224,2.5486884804762247e-05,0.0006596051771374064,2.083307676444511e-05,0.000623142549690242,0.0007100166914175021,0,0
