result_dir,problem,algorithm,seed,run_dir,status,status_reason,n_evals,n_solutions,n_feasible_final,feasibility_ratio,pf_source,hv,igd,igd_plus,gd,spread,time_s
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,1244265337,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_009,ok,,300064,182,182,1.0,archive,110913.33804511384,0.03459558961833636,0.026817167191978415,0.0010532928184450645,0.019938564920776624,704.2769051000068
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,2740186692,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_010,ok,,300064,182,182,1.0,archive,110897.76907958576,0.03763711285357043,0.032839580675299955,0.0016385805644111371,0.01733876387384038,699.890166600002
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,3884972972,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_011,ok,,300064,182,182,1.0,archive,110777.56705364387,0.0606319464015981,0.060012028779383185,0.003923621708747223,0.01750884067095528,702.1927625999961
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,829139639,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_012,ok,,300064,182,182,1.0,archive,110848.25521769717,0.04683644682744103,0.04455118322525601,0.0024391538133473503,0.017450818611393776,883.1566333999799
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,2545567356,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_013,ok,,300064,182,182,1.0,archive,110915.89807226317,0.03547354740741084,0.03047171514605379,0.0014383918939912504,0.016698000862090046,900.7070641000173
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,2718398101,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_014,ok,,300064,182,182,1.0,archive,110853.78915692975,0.05051998604917922,0.04852059510293624,0.0033048394145038765,0.017163564363456667,909.3242429999809
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,176092387,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_015,ok,,300064,182,182,1.0,archive,110916.61394991062,0.03698691078218702,0.032164442852209166,0.0016269171939847732,0.016663170251360018,891.5287551000074
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,3528048386,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_016,ok,,300064,182,182,1.0,archive,110809.39498251214,0.046313824919272245,0.044167224420051325,0.0025275241709071267,0.016590902218657486,886.5166773999808
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,569531098,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_017,ok,,300064,182,182,1.0,archive,110917.52668243823,0.03506521220448792,0.0272640251233069,0.0010364233924578443,0.01708909148246936,901.7588079999841
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,1337295874,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_018,ok,,300064,182,182,1.0,archive,110902.80806789163,0.03481676704245419,0.02748140477731183,0.0010583687999391853,0.018421071907446858,1127.2875757000002
