experiment_group,problem,variant,metric,direction,n_runs,median,iqr,mean,std,min,max,rank,best_flag,status,formal_experiment_source_snapshot_sha256,postprocessing_source_snapshot_sha256
A3,WFG4,MOSADE_shared_memory,hv,higher,31,6.244699035965775,0.006654502933423956,6.243279266324929,0.005760954349967448,6.227518628384397,6.251189551873625,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG4,MOSADE,igd,lower,31,0.006181113901448324,0.0005748008716008664,0.006181319054508182,0.0005868872428769513,0.004945898130956644,0.007636020690076153,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG4,MOSADE_shared_memory,igd,lower,31,0.006165496648215529,0.0008694760073210146,0.0060337009955751045,0.0005858370995269374,0.004831343962560342,0.006825649257287547,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG4,MOSADE,igd_plus,lower,31,0.0031150198690417913,0.00028934786125240936,0.003164356118606705,0.0002976146663977662,0.002618732213389436,0.004022657034639649,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG4,MOSADE_shared_memory,igd_plus,lower,31,0.0031462584907835244,0.0004867084250536405,0.003143007053827721,0.00031223742097234654,0.0025684986617478937,0.0038017322390748163,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG4,MOSADE,spread,lower,31,0.25945988895466654,0.013766742041913332,0.2571120456128349,0.010143909507863952,0.23582634941033961,0.2779961511470981,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG4,MOSADE_shared_memory,spread,lower,31,0.25643989573697973,0.013514466999048125,0.2573876350170596,0.011562515981495896,0.23449033010172501,0.284624265124582,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG4,MOSADE,time_s,lower,31,413.0768773000018,14.109808150009485,409.2690791870968,18.58161636822906,322.447948800007,428.28532840000116,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG4,MOSADE_shared_memory,time_s,lower,31,401.8992875999975,14.829396350003663,399.60775045806594,19.26812271971164,319.864719300007,431.26024340000004,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE,gd,lower,31,0.0011948671258157502,2.0692937094278583e-05,0.0011928866342660214,1.195721393915364e-05,0.0011687902516641778,0.0012136318694193286,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
